Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/39          async::detail::task_func<async::detail::inline_scheduler_impl, async::detail::continuation_exec_func<async::detail::inline_scheduler_impl, async::task<int>, async::detail::fake_void, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, std::integral_constant<bool, false>, false>, async::detail::fake_void>::schedule(async::detail::task_base*, async::detail::ref_count_ptr<async::detail::task_base>) <cycle 2> [409]
                0.00    0.00       2/39          async::task_run_handle::run() <cycle 2> [216]
                0.00    0.00       2/39          async::task<std::tuple<async::task<void>, async::task<int> > >::internal_task_type* async::detail::get_internal_task<async::task<std::tuple<async::task<void>, async::task<int> > > >(async::task<std::tuple<async::task<void>, async::task<int> > > const&) [232]
                0.00    0.00       4/39          async::detail::continuation_vector::try_add(async::detail::ref_count_ptr<async::detail::task_base>&&) [157]
                0.00    0.00       7/39          async::task<int>::internal_task_type* async::detail::get_internal_task<async::task<int> >(async::task<int> const&) [109]
                0.00    0.00      11/39          async::task<void>::internal_task_type* async::detail::get_internal_task<async::task<void> >(async::task<void> const&) [70]
[21]     0.0    0.00    0.00      39         async::detail::ref_count_ptr<async::detail::task_base>::get() const [21]
-----------------------------------------------
                0.00    0.00       3/33          std::atomic<async::detail::task_state>::compare_exchange_strong(async::detail::task_state&, async::detail::task_state, std::memory_order, std::memory_order) [463]
                0.00    0.00      30/33          std::atomic<async::detail::task_state>::store(async::detail::task_state, std::memory_order) [47]
[22]     0.0    0.00    0.00      33         async::detail::task_state* std::__addressof<async::detail::task_state>(async::detail::task_state&) [22]
-----------------------------------------------
                0.00    0.00       4/32          async::detail::continuation_vector::try_add(async::detail::ref_count_ptr<async::detail::task_base>&&) [157]
                0.00    0.00      14/32          async::detail::continuation_vector::~continuation_vector() [56]
                0.00    0.00      14/32          void async::detail::continuation_vector::flush_and_lock<async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}>(async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}&&) <cycle 2> [41]
[23]     0.0    0.00    0.00      32         std::atomic<async::detail::compressed_ptr<3ul, true> >::load(std::memory_order) const [23]
                0.00    0.00      32/32          async::detail::compressed_ptr<3ul, true> const* std::__addressof<async::detail::compressed_ptr<3ul, true> const>(async::detail::compressed_ptr<3ul, true> const&) [24]
-----------------------------------------------
                0.00    0.00      32/32          std::atomic<async::detail::compressed_ptr<3ul, true> >::load(std::memory_order) const [23]
[24]     0.0    0.00    0.00      32         async::detail::compressed_ptr<3ul, true> const* std::__addressof<async::detail::compressed_ptr<3ul, true> const>(async::detail::compressed_ptr<3ul, true> const&) [24]
-----------------------------------------------
                0.00    0.00       7/31          std::this_thread::get_id() [114]
                0.00    0.00      12/31          __gthread_mutex_lock(pthread_mutex_t*) [60]
                0.00    0.00      12/31          __gthread_mutex_unlock(pthread_mutex_t*) [61]
[25]     0.0    0.00    0.00      31         __gthread_active_p() [25]
-----------------------------------------------
                0.00    0.00       1/30          _ZN5async10local_taskINS_20threadpool_schedulerEZNS_6detail24parallel_invoke_internalILm0ELm2EE3runIS1_St5tupleIJOZ4mainEUlvE3_OZ4mainEUlvE4_EEEEvRT_RKT0_EUlvE_EC1ERS1_OSH_ [279]
                0.00    0.00       1/30          async::detail::basic_event<std::tuple<async::task<void>, async::task<int> > >::basic_event() [317]
                0.00    0.00       2/30          async::task<async::detail::remove_task<std::result_of<std::decay<main::{lambda()#1}>::type ()>::type>::type> async::spawn<async::threadpool_scheduler, main::{lambda()#1}>(async::threadpool_scheduler&, std::decay&&) [309]
                0.00    0.00       2/30          async::task<async::detail::remove_task<std::result_of<std::decay<main::{lambda()#2}>::type ()>::type>::type> async::spawn<async::threadpool_scheduler, main::{lambda()#2}>(async::threadpool_scheduler&, std::decay&&) [308]
                0.00    0.00       2/30          async::detail::continuation_traits<async::task<int>, main::{lambda(int)#3}>::task_type async::detail::basic_task<int>::then_internal<async::threadpool_scheduler, main::{lambda(int)#3}, async::task<int> >(async::threadpool_scheduler&, async::task<int>&&, async::detail::continuation_traits&&) const [440]
                0.00    0.00       2/30          async::detail::continuation_traits<async::task<std::tuple<async::task<void>, async::task<int> > >, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}>::task_type async::detail::basic_task<std::tuple<async::task<void>, async::task<int> > >::then_internal<async::threadpool_scheduler, main::{lambda(std::tuple<async::task<void>, async::task<int> >)#4}, async::task<std::tuple<async::task<void>, async::task<int> > > >(async::threadpool_scheduler&, async::task<std::tuple<async::task<void>, async::task<int> > >&&, async::detail::continuation_traits&&) const [437]
                0.00    0.00       2/30          async::detail::continuation_traits<async::task<void>, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > > >::task_type async::detail::basic_task<void>::then_internal<async::detail::inline_scheduler_impl, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >, async::task<void> >(async::detail::inline_scheduler_impl&, async::detail::when_all_func_tuple<0ul, async::task<void>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<void>&&) const [442]
                0.00    0.00       2/30          async::detail::continuation_traits<async::task<int>, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > > >::task_type async::detail::basic_task<int>::then_internal<async::detail::inline_scheduler_impl, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >, async::task<int> >(async::detail::inline_scheduler_impl&, async::detail::when_all_func_tuple<1ul, async::task<int>, std::tuple<async::task<void>, async::task<int> > >&&, async::task<int>&&) const [439]
                0.00    0.00       3/30          _ZN5async10local_taskINS_20threadpool_schedulerEZNS_6detail28internal_parallel_map_reduceIS1_NS2_21auto_partitioner_implIPKiEEiNS2_11default_mapEZ4mainEUliiE6_EET1_RT_T0_SA_RKT2_RKT3_EUlvE_EC1ERS1_OSK_ [186]
                0.00    0.00       4/30          _ZN5async10local_taskINS_20threadpool_schedulerEZNS_6detail21internal_parallel_forIS1_NS2_21auto_partitioner_implINS_9int_rangeIiE8iteratorEEEZ4mainEUliE5_EEvRT_T0_RKT1_EUlvE_EC1ERS1_OSG_ [144]
                0.00    0.00       9/30          void async::detail::continuation_vector::flush_and_lock<async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}>(async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}&&) <cycle 2> [41]
[26]     0.0    0.00    0.00      30         async::detail::ref_count_ptr<async::detail::task_base>::ref_count_ptr(async::detail::task_base*) [26]
-----------------------------------------------
                0.00    0.00       4/27          async::detail::continuation_vector::try_add(async::detail::ref_count_ptr<async::detail::task_base>&&) [157]
                0.00    0.00      23/27          void async::detail::continuation_vector::flush_and_lock<async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}>(async::detail::task_base::run_continuations()::{lambda(async::detail::ref_count_ptr<async::detail::task_base>)#1}&&) <cycle 2> [41]
[27]     0.0    0.00    0.00      27         async::detail::task_base* async::detail::compressed_ptr<3ul, true>::get_ptr<async::detail::task_base>() const [27]
-----------------------------------------------
                0.00    0.00       3/27          async::detail::fake_void async::detail::invoke_fake_void<void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}, void>(main::{lambda(int)#7}&&) [193]
                0.00    0.00       4/27          async::local_task<main::{lambda(int)#7}, async::threadpool_scheduler&> async::local_spawn<async::threadpool_scheduler, void async::detail::internal_parallel_for<async::threadpool_scheduler, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7}>(async::threadpool_scheduler&, async::detail::auto_partitioner_impl<async::int_range<int>::iterator>, main::{lambda(int)#7} const&)::{lambda()#1}>(async::threadpool_scheduler, async::threadpool_scheduler&) [145]
                0.00    0.00       4/27          _ZN5async10local_taskINS_20threadpool_schedulerEZNS_6detail21internal_parallel_forIS1_NS2_21auto_partitioner_implINS_9int_rangeIiE8iteratorEEEZ4mainEUliE5_EEvRT_T0_RKT1_EUlvE_EC1ERS1_OSG_ [144]
                0.00    0.00       4/27          _ZN5async6detail9task_funcINS_20threadpool_schedulerENS0_14root_exec_funcIS2_NS0_9fake_voidEZNS0_21internal_parallel_forIS2_NS0_21auto_partitioner_implINS_9int_rangeIiE8iteratorEEEZ4mainEUliE5_EEvRT_T0_RKT1_EUlvE_Lb0EEES4_EC1IJSI_EEEDpOT_ [161]
